channel_cd,interval_ts_local,meter_id,voltage_lvt,amps_lct,power_factor_pf,number_of_phases,year,month,day,hour,minute,second,week,dayofweek
a,2021-04-19 11:00:00+10:00,396.0,243.63166666666666,1.9461821666666668,-0.64,1.0,2021.0,4.0,19.0,11.0,12.5,0.0,16.0,0.0
a,2021-04-19 11:30:00+10:00,396.0,244.5666666666667,0.9379879999999999,-0.3283333333333333,1.0,2021.0,4.0,19.0,11.0,42.5,0.0,16.0,0.0
a,2021-04-19 12:00:00+10:00,396.0,242.04333333333332,0.5931423333333333,-0.8103333333333333,1.0,2021.0,4.0,19.0,12.0,12.5,0.0,16.0,0.0
a,2021-04-19 12:30:00+10:00,396.0,241.125,1.2273898333333333,-0.6228333333333333,1.0,2021.0,4.0,19.0,12.0,42.5,0.0,16.0,0.0
a,2021-04-19 13:00:00+10:00,396.0,240.71833333333333,1.3879883333333334,-0.9646666666666667,1.0,2021.0,4.0,19.0,13.0,12.5,0.0,16.0,0.0
a,2021-04-19 13:30:00+10:00,396.0,239.63333333333333,1.7483950000000001,-0.31283333333333335,1.0,2021.0,4.0,19.0,13.0,42.5,0.0,16.0,0.0
a,2021-04-19 14:00:00+10:00,396.0,237.7266666666667,7.076361666666666,0.6491666666666667,1.0,2021.0,4.0,19.0,14.0,12.5,0.0,16.0,0.0
a,2021-04-19 14:30:00+10:00,396.0,241.505,1.2024961666666665,-0.623,1.0,2021.0,4.0,19.0,14.0,42.5,0.0,16.0,0.0
a,2021-04-19 15:00:00+10:00,396.0,243.43499999999997,0.7961201666666667,-0.5655,1.0,2021.0,4.0,19.0,15.0,12.5,0.0,16.0,0.0
a,2021-04-19 15:30:00+10:00,396.0,241.87166666666667,0.5615,-0.4828333333333334,1.0,2021.0,4.0,19.0,15.0,42.5,0.0,16.0,0.0
a,2021-04-19 16:00:00+10:00,396.0,240.75833333333333,0.8236691666666666,-0.5923333333333333,1.0,2021.0,4.0,19.0,16.0,12.5,0.0,16.0,0.0
a,2021-04-19 16:30:00+10:00,396.0,237.0,1.4206856666666667,-0.662,1.0,2021.0,4.0,19.0,16.0,42.5,0.0,16.0,0.0
a,2021-04-19 17:00:00+10:00,396.0,235.50333333333333,0.598288,-0.7876666666666666,1.0,2021.0,4.0,19.0,17.0,12.5,0.0,16.0,0.0
a,2021-04-19 17:30:00+10:00,396.0,231.26166666666666,0.5807271666666667,-0.8694999999999999,1.0,2021.0,4.0,19.0,17.0,42.5,0.0,16.0,0.0
a,2021-04-19 18:00:00+10:00,396.0,229.48833333333334,2.6871131666666663,0.591,1.0,2021.0,4.0,19.0,18.0,12.5,0.0,16.0,0.0
a,2021-04-19 18:30:00+10:00,396.0,235.31833333333336,1.8168316666666666,0.9739999999999999,1.0,2021.0,4.0,19.0,18.0,42.5,0.0,16.0,0.0
a,2021-04-19 19:00:00+10:00,396.0,234.885,2.66135,0.964,1.0,2021.0,4.0,19.0,19.0,12.5,0.0,16.0,0.0
a,2021-04-19 19:30:00+10:00,396.0,236.14666666666668,1.6549916666666666,0.9430000000000001,1.0,2021.0,4.0,19.0,19.0,42.5,0.0,16.0,0.0
a,2021-04-19 20:00:00+10:00,396.0,234.88,1.9591133333333335,0.9111666666666668,1.0,2021.0,4.0,19.0,20.0,12.5,0.0,16.0,0.0
a,2021-04-19 20:30:00+10:00,396.0,236.29833333333332,2.262585,0.8723333333333333,1.0,2021.0,4.0,19.0,20.0,42.5,0.0,16.0,0.0
a,2021-04-19 21:00:00+10:00,396.0,233.145,1.60645,0.9105,1.0,2021.0,4.0,19.0,21.0,12.5,0.0,16.0,0.0
a,2021-04-19 21:30:00+10:00,396.0,234.93999999999997,1.511655,0.8978333333333334,1.0,2021.0,4.0,19.0,21.0,42.5,0.0,16.0,0.0
a,2021-04-19 22:00:00+10:00,396.0,236.42499999999998,1.1464696666666667,0.9618333333333333,1.0,2021.0,4.0,19.0,22.0,12.5,0.0,16.0,0.0
a,2021-04-19 22:30:00+10:00,396.0,238.13,1.5396316666666667,0.9403333333333332,1.0,2021.0,4.0,19.0,22.0,42.5,0.0,16.0,0.0
a,2021-04-19 23:00:00+10:00,396.0,240.365,1.1644953333333332,-0.06466666666666666,1.0,2021.0,4.0,19.0,23.0,12.5,0.0,16.0,0.0
a,2021-04-19 23:30:00+10:00,396.0,241.8116666666667,0.7925485,-0.36400000000000005,1.0,2021.0,4.0,19.0,23.0,42.5,0.0,16.0,0.0
a,2021-04-20 00:00:00+10:00,396.0,244.035,0.46119933333333335,-0.7488333333333334,1.0,2021.0,4.0,20.0,0.0,12.5,0.0,16.0,1.0
a,2021-04-20 00:30:00+10:00,396.0,243.76,0.44250849999999997,-0.743,1.0,2021.0,4.0,20.0,0.0,42.5,0.0,16.0,1.0
a,2021-04-20 01:00:00+10:00,396.0,245.47,0.42079416666666664,-0.7111666666666667,1.0,2021.0,4.0,20.0,1.0,12.5,0.0,16.0,1.0
a,2021-04-20 01:30:00+10:00,396.0,245.67499999999998,0.40296,-0.694,1.0,2021.0,4.0,20.0,1.0,42.5,0.0,16.0,1.0
a,2021-04-20 02:00:00+10:00,396.0,245.48333333333335,0.4389073333333333,-0.755,1.0,2021.0,4.0,20.0,2.0,12.5,0.0,16.0,1.0
a,2021-04-20 02:30:00+10:00,396.0,244.0533333333333,0.39505950000000006,-0.6771666666666666,1.0,2021.0,4.0,20.0,2.0,42.5,0.0,16.0,1.0
a,2021-04-20 03:00:00+10:00,396.0,243.765,0.43144299999999997,-0.7483333333333334,1.0,2021.0,4.0,20.0,3.0,12.5,0.0,16.0,1.0
a,2021-04-20 03:30:00+10:00,396.0,243.8083333333333,0.3967095,-0.6788333333333334,1.0,2021.0,4.0,20.0,3.0,42.5,0.0,16.0,1.0
a,2021-04-20 04:00:00+10:00,396.0,243.215,0.4300715,-0.75,1.0,2021.0,4.0,20.0,4.0,12.5,0.0,16.0,1.0
a,2021-04-20 04:30:00+10:00,396.0,242.80166666666665,0.40010133333333336,-0.6871666666666667,1.0,2021.0,4.0,20.0,4.0,42.5,0.0,16.0,1.0
a,2021-04-20 05:00:00+10:00,396.0,241.51333333333332,0.4563373333333334,-0.7841666666666667,1.0,2021.0,4.0,20.0,5.0,12.5,0.0,16.0,1.0
a,2021-04-20 05:30:00+10:00,396.0,242.0583333333333,0.41514483333333335,-0.7141666666666667,1.0,2021.0,4.0,20.0,5.0,42.5,0.0,16.0,1.0
a,2021-04-20 06:00:00+10:00,396.0,237.6933333333333,0.409713,-0.7106666666666666,1.0,2021.0,4.0,20.0,6.0,12.5,0.0,16.0,1.0
a,2021-04-20 06:30:00+10:00,396.0,238.20166666666668,0.4045811666666667,-0.698,1.0,2021.0,4.0,20.0,6.0,42.5,0.0,16.0,1.0
a,2021-04-20 07:00:00+10:00,396.0,240.85500000000002,0.406153,-0.7016666666666667,1.0,2021.0,4.0,20.0,7.0,12.5,0.0,16.0,1.0
a,2021-04-20 07:30:00+10:00,396.0,240.035,0.7526431666666666,-0.41516666666666663,1.0,2021.0,4.0,20.0,7.0,42.5,0.0,16.0,1.0
a,2021-04-20 08:00:00+10:00,396.0,240.21666666666667,3.11122,0.8193333333333334,1.0,2021.0,4.0,20.0,8.0,12.5,0.0,16.0,1.0
a,2021-04-20 08:30:00+10:00,396.0,240.74,1.4934376666666667,-0.07516666666666667,1.0,2021.0,4.0,20.0,8.0,42.5,0.0,16.0,1.0
a,2021-04-20 09:00:00+10:00,396.0,242.03333333333333,1.7926255,-0.09316666666666668,1.0,2021.0,4.0,20.0,9.0,12.5,0.0,16.0,1.0
a,2021-04-20 09:30:00+10:00,396.0,246.12666666666667,0.9673470000000001,-0.25766666666666665,1.0,2021.0,4.0,20.0,9.0,42.5,0.0,16.0,1.0
a,2021-04-20 10:00:00+10:00,396.0,247.79999999999998,0.8003351666666667,-0.5646666666666667,1.0,2021.0,4.0,20.0,10.0,12.5,0.0,16.0,1.0
a,2021-04-20 10:30:00+10:00,396.0,243.72333333333336,1.0654029999999999,-0.22966666666666669,1.0,2021.0,4.0,20.0,10.0,42.5,0.0,16.0,1.0
a,2021-04-20 11:00:00+10:00,396.0,243.28166666666667,0.7869413333333334,-0.5841666666666666,1.0,2021.0,4.0,20.0,11.0,12.5,0.0,16.0,1.0
a,2021-04-20 11:30:00+10:00,396.0,240.01,1.1658950000000001,-0.3316666666666666,1.0,2021.0,4.0,20.0,11.0,42.5,0.0,16.0,1.0
a,2021-04-20 12:00:00+10:00,396.0,241.08,1.1056518333333332,-0.2916666666666667,1.0,2021.0,4.0,20.0,12.0,12.5,0.0,16.0,1.0
a,2021-04-20 12:30:00+10:00,396.0,241.665,2.9781028333333333,-0.3526666666666667,1.0,2021.0,4.0,20.0,12.0,42.5,0.0,16.0,1.0
a,2021-04-20 13:00:00+10:00,396.0,240.07333333333335,3.312791666666667,-0.028166666666666656,1.0,2021.0,4.0,20.0,13.0,12.5,0.0,16.0,1.0
a,2021-04-20 13:30:00+10:00,396.0,239.4466666666667,1.6914766666666665,-0.36533333333333334,1.0,2021.0,4.0,20.0,13.0,42.5,0.0,16.0,1.0
a,2021-04-20 14:00:00+10:00,396.0,239.81166666666664,1.4513369999999999,-0.37683333333333335,1.0,2021.0,4.0,20.0,14.0,12.5,0.0,16.0,1.0
a,2021-04-20 14:30:00+10:00,396.0,237.24166666666667,1.4415354999999999,-0.3721666666666667,1.0,2021.0,4.0,20.0,14.0,42.5,0.0,16.0,1.0
a,2021-04-20 15:00:00+10:00,396.0,238.68999999999997,1.4466545,-0.3441666666666667,1.0,2021.0,4.0,20.0,15.0,12.5,0.0,16.0,1.0
a,2021-04-20 15:30:00+10:00,396.0,238.47,1.2631125,-0.29216666666666663,1.0,2021.0,4.0,20.0,15.0,42.5,0.0,16.0,1.0
a,2021-04-20 16:00:00+10:00,396.0,236.62333333333333,1.4417361666666668,-0.027166666666666655,1.0,2021.0,4.0,20.0,16.0,12.5,0.0,16.0,1.0
a,2021-04-20 16:30:00+10:00,396.0,236.135,2.480129166666667,-0.578,1.0,2021.0,4.0,20.0,16.0,42.5,0.0,16.0,1.0
a,2021-04-20 17:00:00+10:00,396.0,233.655,1.3674473333333335,0.29883333333333334,1.0,2021.0,4.0,20.0,17.0,12.5,0.0,16.0,1.0
a,2021-04-20 17:30:00+10:00,396.0,233.55166666666665,0.943167,0.8855,1.0,2021.0,4.0,20.0,17.0,42.5,0.0,16.0,1.0
a,2021-04-20 18:00:00+10:00,396.0,230.14666666666668,0.8823843333333334,0.8808333333333334,1.0,2021.0,4.0,20.0,18.0,12.5,0.0,16.0,1.0
a,2021-04-20 18:30:00+10:00,396.0,230.85,0.8081896666666667,0.8771666666666667,1.0,2021.0,4.0,20.0,18.0,42.5,0.0,16.0,1.0
a,2021-04-20 19:00:00+10:00,396.0,232.57333333333335,1.2947978333333332,0.24116666666666667,1.0,2021.0,4.0,20.0,19.0,12.5,0.0,16.0,1.0
a,2021-04-20 19:30:00+10:00,396.0,229.4466666666667,1.8811495,-0.071,1.0,2021.0,4.0,20.0,19.0,42.5,0.0,16.0,1.0
a,2021-04-20 20:00:00+10:00,396.0,230.63833333333332,2.249915,0.9266666666666666,1.0,2021.0,4.0,20.0,20.0,12.5,0.0,16.0,1.0
a,2021-04-20 20:30:00+10:00,396.0,229.96833333333333,2.7704983333333337,0.9123333333333333,1.0,2021.0,4.0,20.0,20.0,42.5,0.0,16.0,1.0
a,2021-04-20 21:00:00+10:00,396.0,230.50833333333333,1.815135,0.9460000000000001,1.0,2021.0,4.0,20.0,21.0,12.5,0.0,16.0,1.0
a,2021-04-20 21:30:00+10:00,396.0,234.30499999999998,0.974225,0.9898333333333333,1.0,2021.0,4.0,20.0,21.0,42.5,0.0,16.0,1.0
a,2021-04-20 22:00:00+10:00,396.0,234.56833333333336,1.6201026666666667,-0.06583333333333334,1.0,2021.0,4.0,20.0,22.0,12.5,0.0,16.0,1.0
a,2021-04-20 22:30:00+10:00,396.0,237.03666666666666,1.836035833333333,0.5443333333333333,1.0,2021.0,4.0,20.0,22.0,42.5,0.0,16.0,1.0
a,2021-04-20 23:00:00+10:00,396.0,238.23333333333335,1.9006941666666666,0.5395,1.0,2021.0,4.0,20.0,23.0,12.5,0.0,16.0,1.0
a,2021-04-20 23:30:00+10:00,396.0,239.19500000000002,1.5963426666666667,0.2525,1.0,2021.0,4.0,20.0,23.0,42.5,0.0,16.0,1.0
a,2021-04-21 00:00:00+10:00,396.0,241.31333333333336,0.4884741666666667,-0.8148333333333334,1.0,2021.0,4.0,21.0,0.0,12.5,0.0,16.0,2.0
a,2021-04-21 00:30:00+10:00,396.0,242.05499999999998,0.441467,-0.7323333333333334,1.0,2021.0,4.0,21.0,0.0,42.5,0.0,16.0,2.0
a,2021-04-21 01:00:00+10:00,396.0,243.41166666666666,0.396615,-0.6691666666666666,1.0,2021.0,4.0,21.0,1.0,12.5,0.0,16.0,2.0
a,2021-04-21 01:30:00+10:00,396.0,242.89333333333332,0.4365895,-0.7348333333333333,1.0,2021.0,4.0,21.0,1.0,42.5,0.0,16.0,2.0
a,2021-04-21 02:00:00+10:00,396.0,242.69500000000002,0.4037835,-0.6648333333333333,1.0,2021.0,4.0,21.0,2.0,12.5,0.0,16.0,2.0
a,2021-04-21 02:30:00+10:00,396.0,242.78666666666666,0.43792133333333333,-0.7156666666666666,1.0,2021.0,4.0,21.0,2.0,42.5,0.0,16.0,2.0
a,2021-04-21 03:00:00+10:00,396.0,242.63333333333333,0.492537,-0.7783333333333333,1.0,2021.0,4.0,21.0,3.0,12.5,0.0,16.0,2.0
a,2021-04-21 03:30:00+10:00,396.0,242.375,0.43633066666666664,-0.7145,1.0,2021.0,4.0,21.0,3.0,42.5,0.0,16.0,2.0
a,2021-04-21 04:00:00+10:00,396.0,241.27833333333334,1.3450133333333334,-0.9753333333333334,1.0,2021.0,4.0,21.0,4.0,12.5,0.0,16.0,2.0
a,2021-04-21 04:30:00+10:00,396.0,241.08,0.6130608333333333,-0.9216666666666667,1.0,2021.0,4.0,21.0,4.0,42.5,0.0,16.0,2.0
a,2021-04-21 05:00:00+10:00,396.0,240.24666666666667,0.9434588333333335,-0.6716666666666667,1.0,2021.0,4.0,21.0,5.0,12.5,0.0,16.0,2.0
a,2021-04-21 05:30:00+10:00,396.0,241.75333333333333,0.8654903333333333,-0.5865,1.0,2021.0,4.0,21.0,5.0,42.5,0.0,16.0,2.0
a,2021-04-21 06:00:00+10:00,396.0,239.68499999999997,0.7270316666666666,-0.4803333333333333,1.0,2021.0,4.0,21.0,6.0,12.5,0.0,16.0,2.0
a,2021-04-21 06:30:00+10:00,396.0,238.10333333333332,1.0532855,-0.246,1.0,2021.0,4.0,21.0,6.0,42.5,0.0,16.0,2.0
a,2021-04-21 07:00:00+10:00,396.0,235.61833333333334,1.7369243333333333,0.2866666666666667,1.0,2021.0,4.0,21.0,7.0,12.5,0.0,16.0,2.0
a,2021-04-21 07:30:00+10:00,396.0,235.96,3.631455666666667,0.5505,1.0,2021.0,4.0,21.0,7.0,42.5,0.0,16.0,2.0
a,2021-04-21 08:00:00+10:00,396.0,238.035,3.371653333333333,0.8508333333333332,1.0,2021.0,4.0,21.0,8.0,12.5,0.0,16.0,2.0
a,2021-04-21 08:30:00+10:00,396.0,235.61166666666668,3.2173000000000003,0.8371666666666666,1.0,2021.0,4.0,21.0,8.0,42.5,0.0,16.0,2.0
a,2021-04-21 09:00:00+10:00,396.0,237.84,3.6696988333333334,0.2856666666666667,1.0,2021.0,4.0,21.0,9.0,12.5,0.0,16.0,2.0
a,2021-04-21 09:30:00+10:00,396.0,237.67666666666665,2.1397093333333337,0.26533333333333337,1.0,2021.0,4.0,21.0,9.0,42.5,0.0,16.0,2.0
a,2021-04-21 10:00:00+10:00,396.0,244.32500000000002,1.7938376666666667,-0.2651666666666667,1.0,2021.0,4.0,21.0,10.0,12.5,0.0,16.0,2.0
a,2021-04-21 10:30:00+10:00,396.0,243.98333333333335,1.2570483333333333,0.07150000000000001,1.0,2021.0,4.0,21.0,10.0,42.5,0.0,16.0,2.0
a,2021-04-21 11:00:00+10:00,396.0,241.56333333333336,2.5413475,-0.33,1.0,2021.0,4.0,21.0,11.0,12.5,0.0,16.0,2.0
a,2021-04-21 11:30:00+10:00,396.0,244.5533333333333,0.6251745000000001,-0.5609999999999999,1.0,2021.0,4.0,21.0,11.0,42.5,0.0,16.0,2.0
a,2021-04-21 12:00:00+10:00,396.0,244.58333333333334,1.3426274999999999,-0.025666666666666654,1.0,2021.0,4.0,21.0,12.0,12.5,0.0,16.0,2.0
a,2021-04-21 12:30:00+10:00,396.0,243.40333333333334,0.9434506666666667,-0.19533333333333328,1.0,2021.0,4.0,21.0,12.0,42.5,0.0,16.0,2.0
a,2021-04-21 13:00:00+10:00,396.0,239.98166666666668,1.5343951666666669,-0.05616666666666668,1.0,2021.0,4.0,21.0,13.0,12.5,0.0,16.0,2.0
a,2021-04-21 13:30:00+10:00,396.0,240.525,1.874993,0.0020000000000000018,1.0,2021.0,4.0,21.0,13.0,42.5,0.0,16.0,2.0
a,2021-04-21 14:00:00+10:00,396.0,242.23333333333335,1.9224106666666667,0.3185,1.0,2021.0,4.0,21.0,14.0,12.5,0.0,16.0,2.0
a,2021-04-21 14:30:00+10:00,396.0,243.735,1.2997003333333332,0.07833333333333335,1.0,2021.0,4.0,21.0,14.0,42.5,0.0,16.0,2.0
a,2021-04-21 15:00:00+10:00,396.0,244.25,0.41732299999999994,-0.7996666666666666,1.0,2021.0,4.0,21.0,15.0,12.5,0.0,16.0,2.0
a,2021-04-21 15:30:00+10:00,396.0,244.70333333333335,0.417866,-0.7645,1.0,2021.0,4.0,21.0,15.0,42.5,0.0,16.0,2.0
a,2021-04-21 16:00:00+10:00,396.0,241.82833333333335,0.6060846666666667,-0.9005,1.0,2021.0,4.0,21.0,16.0,12.5,0.0,16.0,2.0
a,2021-04-21 16:30:00+10:00,396.0,236.65333333333334,1.1265486666666666,-0.26399999999999996,1.0,2021.0,4.0,21.0,16.0,42.5,0.0,16.0,2.0
a,2021-04-21 17:00:00+10:00,396.0,237.38166666666666,1.210979,-0.06616666666666665,1.0,2021.0,4.0,21.0,17.0,12.5,0.0,16.0,2.0
a,2021-04-21 17:30:00+10:00,396.0,235.5716666666667,1.3226103333333332,0.29150000000000004,1.0,2021.0,4.0,21.0,17.0,42.5,0.0,16.0,2.0
a,2021-04-21 18:00:00+10:00,396.0,229.54999999999998,1.3058586666666667,0.8455,1.0,2021.0,4.0,21.0,18.0,12.5,0.0,16.0,2.0
a,2021-04-21 18:30:00+10:00,396.0,230.99666666666667,0.9276691666666667,-0.017666666666666664,1.0,2021.0,4.0,21.0,18.0,42.5,0.0,16.0,2.0
a,2021-04-21 19:00:00+10:00,396.0,229.6916666666667,1.2704388333333332,-0.3236666666666667,1.0,2021.0,4.0,21.0,19.0,12.5,0.0,16.0,2.0
a,2021-04-21 19:30:00+10:00,396.0,233.07000000000002,1.8358566666666665,-0.058833333333333314,1.0,2021.0,4.0,21.0,19.0,42.5,0.0,16.0,2.0
a,2021-04-21 20:00:00+10:00,396.0,234.73833333333334,1.6081308333333333,-0.37600000000000006,1.0,2021.0,4.0,21.0,20.0,12.5,0.0,16.0,2.0
a,2021-04-21 20:30:00+10:00,396.0,233.84833333333333,2.0020043333333333,0.26266666666666666,1.0,2021.0,4.0,21.0,20.0,42.5,0.0,16.0,2.0
a,2021-04-21 21:00:00+10:00,396.0,236.23333333333335,1.9308933333333334,0.9203333333333333,1.0,2021.0,4.0,21.0,21.0,12.5,0.0,16.0,2.0
a,2021-04-21 21:30:00+10:00,396.0,234.81000000000003,1.8362483333333335,0.9113333333333333,1.0,2021.0,4.0,21.0,21.0,42.5,0.0,16.0,2.0
a,2021-04-21 22:00:00+10:00,396.0,237.64666666666665,1.2179555,-0.058499999999999976,1.0,2021.0,4.0,21.0,22.0,12.5,0.0,16.0,2.0
a,2021-04-21 22:30:00+10:00,396.0,239.13666666666666,1.6247313333333333,0.2343333333333333,1.0,2021.0,4.0,21.0,22.0,42.5,0.0,16.0,2.0
a,2021-04-21 23:00:00+10:00,396.0,238.35833333333335,1.3833908333333333,0.9305,1.0,2021.0,4.0,21.0,23.0,12.5,0.0,16.0,2.0
a,2021-04-21 23:30:00+10:00,396.0,240.8216666666667,0.5654258333333334,-0.30616666666666664,1.0,2021.0,4.0,21.0,23.0,42.5,0.0,16.0,2.0
a,2021-04-22 00:00:00+10:00,396.0,241.80499999999998,0.40149850000000004,-0.7316666666666666,1.0,2021.0,4.0,22.0,0.0,12.5,0.0,16.0,3.0
a,2021-04-22 00:30:00+10:00,396.0,243.09166666666667,0.48497233333333334,-0.827,1.0,2021.0,4.0,22.0,0.0,42.5,0.0,16.0,3.0
a,2021-04-22 01:00:00+10:00,396.0,243.23166666666668,1.1900483333333334,-0.9278333333333334,1.0,2021.0,4.0,22.0,1.0,12.5,0.0,16.0,3.0
a,2021-04-22 01:30:00+10:00,396.0,242.835,0.625661,-0.9845,1.0,2021.0,4.0,22.0,1.0,42.5,0.0,16.0,3.0
a,2021-04-22 02:00:00+10:00,396.0,242.085,0.5825629999999999,-0.981,1.0,2021.0,4.0,22.0,2.0,12.5,0.0,16.0,3.0
a,2021-04-22 02:30:00+10:00,396.0,242.045,0.43897649999999994,-0.7784999999999999,1.0,2021.0,4.0,22.0,2.0,42.5,0.0,16.0,3.0
a,2021-04-22 03:00:00+10:00,396.0,242.59666666666666,0.35319066666666665,-0.6475,1.0,2021.0,4.0,22.0,3.0,12.5,0.0,16.0,3.0
a,2021-04-22 03:30:00+10:00,396.0,243.39333333333335,0.38960900000000004,-0.7091666666666666,1.0,2021.0,4.0,22.0,3.0,42.5,0.0,16.0,3.0
a,2021-04-22 04:00:00+10:00,396.0,242.02333333333334,0.4229541666666667,-0.7756666666666666,1.0,2021.0,4.0,22.0,4.0,12.5,0.0,16.0,3.0
a,2021-04-22 04:30:00+10:00,396.0,242.005,0.40529883333333333,-0.7351666666666666,1.0,2021.0,4.0,22.0,4.0,42.5,0.0,16.0,3.0
a,2021-04-22 05:00:00+10:00,396.0,241.1916666666667,0.3988675,-0.7273333333333333,1.0,2021.0,4.0,22.0,5.0,12.5,0.0,16.0,3.0
a,2021-04-22 05:30:00+10:00,396.0,242.34666666666666,0.4089995,-0.726,1.0,2021.0,4.0,22.0,5.0,42.5,0.0,16.0,3.0
a,2021-04-22 06:00:00+10:00,396.0,240.06333333333336,0.9054223333333332,-0.7191666666666666,1.0,2021.0,4.0,22.0,6.0,12.5,0.0,16.0,3.0
a,2021-04-22 06:30:00+10:00,396.0,238.78166666666667,1.051203,-0.26599999999999996,1.0,2021.0,4.0,22.0,6.0,42.5,0.0,16.0,3.0
a,2021-04-22 07:00:00+10:00,396.0,239.5716666666667,0.35964599999999997,-0.6653333333333333,1.0,2021.0,4.0,22.0,7.0,12.5,0.0,16.0,3.0
a,2021-04-22 07:30:00+10:00,396.0,238.32833333333335,1.3613021666666665,-0.001999999999999983,1.0,2021.0,4.0,22.0,7.0,42.5,0.0,16.0,3.0
a,2021-04-22 08:00:00+10:00,396.0,240.13166666666666,3.8874383333333333,0.8690000000000001,1.0,2021.0,4.0,22.0,8.0,12.5,0.0,16.0,3.0
a,2021-04-22 08:30:00+10:00,396.0,241.11666666666667,2.0370203333333334,0.5241666666666667,1.0,2021.0,4.0,22.0,8.0,42.5,0.0,16.0,3.0
a,2021-04-22 09:00:00+10:00,396.0,240.93999999999997,3.1384303333333334,0.5716666666666667,1.0,2021.0,4.0,22.0,9.0,12.5,0.0,16.0,3.0
a,2021-04-22 09:30:00+10:00,396.0,244.78833333333333,1.0318223333333332,-0.29283333333333333,1.0,2021.0,4.0,22.0,9.0,42.5,0.0,16.0,3.0
a,2021-04-22 10:00:00+10:00,396.0,243.96833333333333,1.3335565,-0.006999999999999969,1.0,2021.0,4.0,22.0,10.0,12.5,0.0,16.0,3.0
a,2021-04-22 10:30:00+10:00,396.0,242.2733333333333,1.4338196666666667,0.00466666666666669,1.0,2021.0,4.0,22.0,10.0,42.5,0.0,16.0,3.0
a,2021-04-22 11:00:00+10:00,396.0,243.03166666666667,0.8703555,-0.5910000000000001,1.0,2021.0,4.0,22.0,11.0,12.5,0.0,16.0,3.0
a,2021-04-22 11:30:00+10:00,396.0,243.14333333333335,1.427319,-0.03383333333333336,1.0,2021.0,4.0,22.0,11.0,42.5,0.0,16.0,3.0
a,2021-04-22 12:00:00+10:00,396.0,244.32000000000002,3.366388333333333,-0.377,1.0,2021.0,4.0,22.0,12.0,12.5,0.0,16.0,3.0
a,2021-04-22 12:30:00+10:00,396.0,243.60166666666666,1.520777,-0.3585,1.0,2021.0,4.0,22.0,12.0,42.5,0.0,16.0,3.0
a,2021-04-22 13:00:00+10:00,396.0,243.96666666666667,1.5102195,-0.35766666666666663,1.0,2021.0,4.0,22.0,13.0,12.5,0.0,16.0,3.0
a,2021-04-22 13:30:00+10:00,396.0,246.86833333333334,0.9783466666666666,-0.6116666666666667,1.0,2021.0,4.0,22.0,13.0,42.5,0.0,16.0,3.0
a,2021-04-22 14:00:00+10:00,396.0,245.67499999999998,1.109911,-0.30183333333333334,1.0,2021.0,4.0,22.0,14.0,12.5,0.0,16.0,3.0
a,2021-04-22 14:30:00+10:00,396.0,245.11,0.9308204999999999,-0.6003333333333333,1.0,2021.0,4.0,22.0,14.0,42.5,0.0,16.0,3.0
a,2021-04-22 15:00:00+10:00,396.0,242.31500000000003,1.388794833333333,-0.32066666666666666,1.0,2021.0,4.0,22.0,15.0,12.5,0.0,16.0,3.0
a,2021-04-22 15:30:00+10:00,396.0,242.63666666666668,1.0599265,-0.6131666666666666,1.0,2021.0,4.0,22.0,15.0,42.5,0.0,16.0,3.0
a,2021-04-22 16:00:00+10:00,396.0,240.735,2.9113746666666667,-0.38266666666666665,1.0,2021.0,4.0,22.0,16.0,12.5,0.0,16.0,3.0
a,2021-04-22 16:30:00+10:00,396.0,239.91166666666666,1.4404521666666668,-0.3406666666666667,1.0,2021.0,4.0,22.0,16.0,42.5,0.0,16.0,3.0
a,2021-04-22 17:00:00+10:00,396.0,236.83,1.280086,-0.3196666666666667,1.0,2021.0,4.0,22.0,17.0,12.5,0.0,16.0,3.0
a,2021-04-22 17:30:00+10:00,396.0,233.62833333333333,1.5731391666666665,-0.06816666666666665,1.0,2021.0,4.0,22.0,17.0,42.5,0.0,16.0,3.0
a,2021-04-22 18:00:00+10:00,396.0,235.0666666666667,2.083135,0.7963333333333332,1.0,2021.0,4.0,22.0,18.0,12.5,0.0,16.0,3.0
a,2021-04-22 18:30:00+10:00,396.0,234.59833333333333,2.4097983333333333,0.8328333333333333,1.0,2021.0,4.0,22.0,18.0,42.5,0.0,16.0,3.0
a,2021-04-22 19:00:00+10:00,396.0,234.27833333333334,2.51856,0.8675,1.0,2021.0,4.0,22.0,19.0,12.5,0.0,16.0,3.0
a,2021-04-22 19:30:00+10:00,396.0,236.29666666666665,1.3933816666666665,0.923,1.0,2021.0,4.0,22.0,19.0,42.5,0.0,16.0,3.0
a,2021-04-22 20:00:00+10:00,396.0,235.07666666666668,1.7467433333333335,0.9039999999999999,1.0,2021.0,4.0,22.0,20.0,12.5,0.0,16.0,3.0
a,2021-04-22 20:30:00+10:00,396.0,235.88,1.5985583333333333,0.9383333333333334,1.0,2021.0,4.0,22.0,20.0,42.5,0.0,16.0,3.0
a,2021-04-22 21:00:00+10:00,396.0,234.0716666666667,1.1387978333333333,0.26516666666666666,1.0,2021.0,4.0,22.0,21.0,12.5,0.0,16.0,3.0
a,2021-04-22 21:30:00+10:00,396.0,234.50166666666667,1.1894526666666667,-0.05099999999999999,1.0,2021.0,4.0,22.0,21.0,42.5,0.0,16.0,3.0
